
---------- Begin Simulation Statistics ----------
simSeconds                                   1.382038                       # Number of seconds simulated (Second)
simTicks                                 1382037581530                       # Number of ticks simulated (Tick)
finalTick                                1382037581530                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    700.40                       # Real time elapsed on the host (Second)
hostTickRate                               1973221164                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8659144                       # Number of bytes of host memory used (Byte)
simInsts                                    139666919                       # Number of instructions simulated (Count)
simOps                                      246119778                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   199411                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     351400                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        103655411                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.742162                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.347416                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       318960075                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  2010844                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      295936076                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 799715                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             74851091                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         134470013                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              773623                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           103636278                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.855526                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.723562                       # Number of insts issued each cycle (Count)
system.cpu.commit.committedInstType_0::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdConfig            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::total    246119778                       # Class of committed instruction (Count)
system.cpu.commit.commitEligibleSamples      18017405                       # number cycles where commit BW limit reached (Cycle)
system.cpu.commitStats0.numInsts            139666919                       # Number of instructions committed (thread level) (Count)
system.cpu.commitStats0.numOps              246119778                       # Number of ops (including micro ops) committed (thread level) (Count)
system.cpu.commitStats0.numInstsNotNOP      139666919                       # Number of instructions committed excluding NOPs or prefetches (Count)
system.cpu.commitStats0.numOpsNotNOP        246119778                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.commitStats0.cpi                  0.742162                       # CPI: cycles per instruction (thread level) ((Cycle/Count))
system.cpu.commitStats0.ipc                  1.347416                       # IPC: instructions per cycle (thread level) ((Count/Cycle))
system.cpu.commitStats0.numMemRefs           50404707                       # Number of memory references committed (Count)
system.cpu.commitStats0.numFpInsts             229898                       # Number of float instructions (Count)
system.cpu.commitStats0.numIntInsts         244462013                       # Number of integer instructions (Count)
system.cpu.commitStats0.numLoadInsts         40905435                       # Number of load instructions (Count)
system.cpu.commitStats0.numStoreInsts         9499272                       # Number of store instructions (Count)
system.cpu.commitStats0.numVecInsts                 0                       # Number of vector instructions (Count)
system.cpu.commitStats0.committedInstType::No_OpClass       748787      0.30%      0.30% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IntAlu    194139706     78.88%     79.18% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IntMult       698689      0.28%     79.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IntDiv        44741      0.02%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatAdd        10375      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatCmp            0      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatCvt         1808      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMult            0      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMultAcc            0      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatDiv            0      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMisc            0      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatSqrt            0      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAdd         7056      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAddAcc            0      0.00%     79.49% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAlu        15118      0.01%     79.50% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdCmp           24      0.00%     79.50% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdCvt        14590      0.01%     79.51% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMisc        31016      0.01%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMult            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMultAcc            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMatMultAcc            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShift         1857      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShiftAcc            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdDiv            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSqrt            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAdd          125      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAlu            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCmp            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCvt          966      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatDiv          211      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMult            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatSqrt            2      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAes            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAesMix            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     79.52% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead     40885118     16.61%     96.13% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite      9379950      3.81%     99.94% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead        20317      0.01%     99.95% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite       119322      0.05%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total    246119778                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl     28354765                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl     27604482                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       750010                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl     24256496                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl      4097996                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       606523                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       606518                       # Class of control type instructions committed (Count)
system.cpu.decode.idleCycles                  6644095                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              47066377                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                  41393635                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles               7452182                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                1079989                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             19414475                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  3804                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              336745083                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                 18350                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           294160883                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         32109284                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        51216538                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       10855119                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.837873                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      215882075                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites     110816527                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads         349981                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites        133657                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     378149510                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    213957238                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          62071657                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads    128839746                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites         1017                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           21443275                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     100947129                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 2167382                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  461                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          4198                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.cacheLines                  24921662                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                  9539                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          103636278                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              3.509070                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.491750                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 43252513     41.73%     41.73% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  4615964      4.45%     46.19% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  3726580      3.60%     49.78% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  4238398      4.09%     53.87% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  3133514      3.02%     56.90% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  3569671      3.44%     60.34% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  8364737      8.07%     68.41% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  3567400      3.44%     71.86% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 29167501     28.14%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            103636278                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             212005817                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             2.045294                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           39608076                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.382113                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      1600799                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   1079989                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   20356107                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  1521057                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              320970919                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 3833                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 56342177                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                13192935                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                671376                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    469066                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   380374                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents         164319                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         566884                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       548012                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              1114896                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                292998917                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               292310486                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 235011721                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 402813607                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.820021                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.583425                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock         213328                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data          54734564                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total             54734564                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data         54734564                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total            54734564                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data         4650456                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total            4650456                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data        4650458                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total           4650458                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 1298738169564                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  1298738169564                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 1298738169564                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 1298738169564                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data      59385020                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total         59385020                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data     59385022                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total        59385022                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.078310                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.078310                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.078310                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.078310                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 279271.144499                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 279271.144499                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 279271.024395                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 279271.024395                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs         287844                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets          185                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs          93006                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets           17                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs          3.094897                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets       10.882353                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks         1242069                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total              1242069                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data       1730748                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total          1730748                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data      1730748                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total         1730748                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data      2919708                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total        2919708                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data      2919710                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.l1d.prefetcher      4866957                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total       7786667                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data 797295052653                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total 797295052653                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data 797295545974                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.l1d.prefetcher 1558339396589                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 2355634942563                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.049166                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.049166                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.049166                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.l1d.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.131122                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 273073.558264                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 273073.558264                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 273073.540171                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.l1d.prefetcher 320187.623722                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 302521.597824                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                   7787091                       # number of replacements (Count)
system.cpu.l1d.HardPFReq.mshrMisses::cpu.l1d.prefetcher      4866957                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1d.HardPFReq.mshrMisses::total      4866957                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1d.HardPFReq.mshrMissLatency::cpu.l1d.prefetcher 1558339396589                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.l1d.HardPFReq.mshrMissLatency::total 1558339396589                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.l1d.HardPFReq.mshrMissRate::cpu.l1d.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.l1d.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.l1d.HardPFReq.avgMshrMissLatency::cpu.l1d.prefetcher 320187.623722                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.HardPFReq.avgMshrMissLatency::total 320187.623722                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data       411532                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total       411532                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data          525                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total          525                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data    108437289                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total    108437289                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data       412057                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total       412057                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.001274                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.001274                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data 206547.217143                       # average LockedRMWReadReq miss latency ((Tick/Count))
