
---------- Begin Simulation Statistics ----------
simSeconds                                   1.650707                       # Number of seconds simulated (Second)
simTicks                                 1650706691301                       # Number of ticks simulated (Tick)
finalTick                                1650706691301                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    855.45                       # Real time elapsed on the host (Second)
hostTickRate                               1929624879                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8678704                       # Number of bytes of host memory used (Byte)
simInsts                                    125239581                       # Number of instructions simulated (Count)
simOps                                      218634059                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   146401                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     255576                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        123806098                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.988554                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.011578                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       332374673                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  1050884                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      297872738                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 348789                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            114791455                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         172582419                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              284318                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           123446637                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.412968                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.635893                       # Number of insts issued each cycle (Count)
system.mem_ctrl.dram.bytesRead::cpu.inst     60744000                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    327498880                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1d.prefetcher    501905664                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1i.prefetcher    172137920                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      1062286464                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst     60744000                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total     60744000                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks    131667776                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    131667776                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst        949125                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data       5117170                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1d.prefetcher      7842276                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1i.prefetcher      2689655                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         16598226                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks      2057309                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total         2057309                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst        36798785                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       198399196                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1d.prefetcher    304055025                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1i.prefetcher    104281349                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          643534354                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst     36798785                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total       36798785                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     79764489                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          79764489                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     79764489                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst       36798785                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      198399196                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1d.prefetcher    304055025                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1i.prefetcher    104281349                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         723298843                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              15476060                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              1578476                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        979255                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        322155                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        362725                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        960038                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        800735                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        938846                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        578570                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7       2679502                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8       2227225                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9       1526726                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10      1076005                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11      1065548                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       426182                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       450950                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       427977                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       653621                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         64604                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         45968                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         44140                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         43576                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4         45388                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5        118190                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         65162                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        100068                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        519964                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        175283                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        87168                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11        60216                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12        58307                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13        52198                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        50011                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        48233                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             214339972469                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat            77380300000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        504516097469                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 13849.78                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            32599.78                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits             11219682                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             1078491                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             72.50                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            68.32                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples      4756353                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   229.479957                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   175.309597                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   201.580209                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127      1027677     21.61%     21.61% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255      2357426     49.56%     71.17% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383       671466     14.12%     85.29% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511       307973      6.47%     91.76% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639       107611      2.26%     94.02% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767        65593      1.38%     95.40% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895        42627      0.90%     96.30% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023        38505      0.81%     97.11% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151       137475      2.89%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total      4756353                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead          990467840                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten       101022464                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW               600.026549                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                61.199524                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     5.17                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 4.69                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.48                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                72.11                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 1650706691301                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy      15895103700                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy       8448429000                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy     54419837640                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy     2751441120                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 130304909280.000015                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 687377950530                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy  55026780000                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.totalEnergy   954224451270                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.averagePower    578.070263                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE 136806184266                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::REF  55120520000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT 1458779987035                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.actEnergy      18065328120                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preEnergy       9601930635                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.readEnergy     56079230760                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.writeEnergy     5488203600                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.refreshEnergy 130304909280.000015                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actBackEnergy 694714618890                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preBackEnergy  48848532960                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.totalEnergy   963102754245                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.averagePower    583.448749                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::IDLE 120877685734                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::REF  55120520000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT 1474708485567                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 1650706691301                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp            15773768                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty       2057309                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict          14540787                       # Transaction distribution (Count)
system.membus.transDist::UpgradeReq                 7                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq             824465                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp            824465                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq       15773771                       # Transaction distribution (Count)
system.membus.pktCount_system.cpu.l1d.mem_side_port::system.mem_ctrl.port     38878281                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.l1d.mem_side_port::total     38878281                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.l1i.mem_side_port::system.mem_ctrl.port     10916281                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.l1i.mem_side_port::total     10916281                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                49794562                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.cpu.l1d.mem_side_port::system.mem_ctrl.port    961072320                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.l1d.mem_side_port::total    961072320                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.l1i.mem_side_port::system.mem_ctrl.port    232881728                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.l1i.mem_side_port::total    232881728                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total               1193954048                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                               10                       # Total snoops (Count)
system.membus.snoopTraffic                        640                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples           16598243                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean              0.000183                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev             0.013512                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                 16595212     99.98%     99.98% # Request fanout histogram (Count)
system.membus.snoopFanout::1                     3031      0.02%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::2                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                1                       # Request fanout histogram (Count)
system.membus.snoopFanout::total             16598243                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 1650706691301                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy        600780553900                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.4                       # Layer utilization (Ratio)
system.membus.respLayer2.occupancy       873015427640                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer2.utilization              0.5                       # Layer utilization (Ratio)
system.membus.respLayer3.occupancy       251154237553                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer3.utilization              0.2                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests       33196339                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests     16598100                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests         3028                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------

---------- Begin Simulation Statistics ----------
simSeconds                                   0.436973                       # Number of seconds simulated (Second)
simTicks                                 436973248729                       # Number of ticks simulated (Tick)
finalTick                                2087679940030                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    232.61                       # Real time elapsed on the host (Second)
hostTickRate                               1878573035                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8678704                       # Number of bytes of host memory used (Byte)
simInsts                                    155249253                       # Number of instructions simulated (Count)
simOps                                      268850192                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   667425                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                    1155802                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         32773813                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.092108                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.915660                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        85912369                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   345534                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       75188136                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  72995                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             36041785                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          53232773                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               94321                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            32712210                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.298473                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.596956                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  13288355     40.62%     40.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   3765743     11.51%     52.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   3185902      9.74%     61.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2779599      8.50%     70.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2329388      7.12%     77.49% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1945950      5.95%     83.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   2195130      6.71%     90.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1283434      3.92%     94.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1938709      5.93%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              32712210                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  571989     41.16%     41.16% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                    263      0.02%     41.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     41.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                  6033      0.43%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     41.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                    823      0.06%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                     0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMult                     0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMultAcc                  0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMatMultAcc               0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShift                    0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShiftAcc                 0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdDiv                      0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSqrt                     0      0.00%     41.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAdd              7087      0.51%     42.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatAlu                 0      0.00%     42.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCmp                 0      0.00%     42.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatCvt                39      0.00%     42.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatDiv                 0      0.00%     42.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMisc                0      0.00%     42.18% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMult            17629      1.27%     43.45% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMultAcc             0      0.00%     43.45% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatMatMultAcc            0      0.00%     43.45% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatSqrt             1011      0.07%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdReduceAdd                0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdReduceAlu                0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdReduceCmp                0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatReduceAdd            0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdFloatReduceCmp            0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAes                      0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAesMix                   0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSha1Hash                 0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSha1Hash2                0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSha256Hash               0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdSha256Hash2              0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShaSigma2                0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdShaSigma3                0      0.00%     43.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdPredAlu                  0      0.00%     43.52% # attempts to use FU when none available (Count)
