
---------- Begin Simulation Statistics ----------
simSeconds                                   1.896821                       # Number of seconds simulated (Second)
simTicks                                 1896820578300                       # Number of ticks simulated (Tick)
finalTick                                1896820578300                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    945.51                       # Real time elapsed on the host (Second)
hostTickRate                               2006125279                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8674604                       # Number of bytes of host memory used (Byte)
simInsts                                    169203413                       # Number of instructions simulated (Count)
simOps                                      310185411                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   178954                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     328060                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        142265101                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.840793                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.189353                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       427794474                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  1137161                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      383691569                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1996018                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            118746213                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         247557617                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              448238                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           142039745                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.701297                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.772753                       # Number of insts issued each cycle (Count)
system.cpu.fetchStats0.branchRate            0.341509                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles       276576                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    247856                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    2733335                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   173312                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               32306721                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                12616                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  5648962                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 2499712                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 52912                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     68508                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    52042                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          19527                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         137219                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       119500                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               256719                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 25782945                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                25565043                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  18138928                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  33389385                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.234162                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.543254                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock         213328                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data           5129752                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total              5129752                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data          5129752                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total             5129752                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data          496944                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total             496944                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data         496944                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total            496944                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 142142339593                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  142142339593                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 142142339593                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 142142339593                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data       5626696                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total          5626696                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data      5626696                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total         5626696                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.088319                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.088319                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.088319                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.088319                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 286032.912346                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 286032.912346                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 286032.912346                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 286032.912346                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs          23958                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets           13                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs           8869                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets            2                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs          2.701319                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets        6.500000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks          159900                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total               159900                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data        181726                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total           181726                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data       181726                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total          181726                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data       315218                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total         315218                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data       315218                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.l1d.prefetcher       541075                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total        856293                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data  89067559829                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total  89067559829                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data  89067559829                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.l1d.prefetcher 181309359216                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 270376919045                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.056022                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.056022                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.056022                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.l1d.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.152184                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 282558.609689                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 282558.609689                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 282558.609689                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.l1d.prefetcher 335090.993330                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 315752.807795                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                    856435                       # number of replacements (Count)
system.cpu.l1d.HardPFReq.mshrMisses::cpu.l1d.prefetcher       541075                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1d.HardPFReq.mshrMisses::total       541075                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1d.HardPFReq.mshrMissLatency::cpu.l1d.prefetcher 181309359216                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.l1d.HardPFReq.mshrMissLatency::total 181309359216                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.l1d.HardPFReq.mshrMissRate::cpu.l1d.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.l1d.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.l1d.HardPFReq.avgMshrMissLatency::cpu.l1d.prefetcher 335090.993330                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.HardPFReq.avgMshrMissLatency::total 335090.993330                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data        31626                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total        31626                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data          144                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total          144                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data     32479188                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total     32479188                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data        31770                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total        31770                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.004533                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.004533                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data 225549.916667                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::total 225549.916667                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.mshrMisses::cpu.data          144                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::total          144                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::cpu.data   2878661365                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::total   2878661365                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::cpu.data     0.004533                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::total     0.004533                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::cpu.data 19990703.923611                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::total 19990703.923611                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWWriteReq.hits::cpu.data        31770                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.hits::total        31770                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::cpu.data        31770                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::total        31770                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.hits::cpu.data         3783139                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.hits::total            3783139                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.misses::cpu.data        455071                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.misses::total           455071                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.missLatency::cpu.data 130696745833                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.missLatency::total 130696745833                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.accesses::cpu.data      4238210                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.accesses::total        4238210                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.missRate::cpu.data     0.107373                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.missRate::total       0.107373                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMissLatency::cpu.data 287200.779292                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMissLatency::total 287200.779292                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.mshrHits::cpu.data       180736                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrHits::total         180736                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrMisses::cpu.data       274335                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMisses::total       274335                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMissLatency::cpu.data  78321361917                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissLatency::total  78321361917                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissRate::cpu.data     0.064729                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.mshrMissRate::total     0.064729                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMshrMissLatency::cpu.data 285495.332047                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMshrMissLatency::total 285495.332047                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.hits::cpu.data        1346613                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.hits::total           1346613                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.misses::cpu.data        41873                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.misses::total           41873                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.missLatency::cpu.data  11445593760                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.missLatency::total  11445593760                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.accesses::cpu.data      1388486                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.accesses::total       1388486                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.missRate::cpu.data     0.030157                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.missRate::total      0.030157                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMissLatency::cpu.data 273340.667256                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMissLatency::total 273340.667256                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.mshrHits::cpu.data          990                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrHits::total           990                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrMisses::cpu.data        40883                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMisses::total        40883                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMissLatency::cpu.data  10746197912                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissLatency::total  10746197912                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissRate::cpu.data     0.029444                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.mshrMissRate::total     0.029444                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMshrMissLatency::cpu.data 262852.479319                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMshrMissLatency::total 262852.479319                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.power_state.pwrStateResidencyTicks::UNDEFINED 152566719070                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1d.prefetcher.demandMshrMisses       315218                       # demands not covered by prefetchs (Count)
system.cpu.l1d.prefetcher.pfIssued             850314                       # number of hwpf issued (Count)
system.cpu.l1d.prefetcher.pfUnused             453854                       # number of HardPF blocks evicted w/o reference (Count)
system.cpu.l1d.prefetcher.pfUseful              76246                       # number of useful prefetch (Count)
system.cpu.l1d.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu.l1d.prefetcher.accuracy           0.089668                       # accuracy of the prefetcher (Count)
system.cpu.l1d.prefetcher.coverage           0.194771                       # coverage brought by this prefetcher (Count)
system.cpu.l1d.prefetcher.pfHitInCache         248669                       # number of prefetches hitting in cache (Count)
system.cpu.l1d.prefetcher.pfHitInMSHR           59504                       # number of prefetches hitting in a MSHR (Count)
system.cpu.l1d.prefetcher.pfHitInWB              1066                       # number of prefetches hit in the Write Buffer (Count)
system.cpu.l1d.prefetcher.pfLate               309239                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu.l1d.prefetcher.pfIdentified        1131173                       # number of prefetch candidates identified (Count)
system.cpu.l1d.prefetcher.pfBufferHit          148446                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu.l1d.prefetcher.pfInCache                 0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu.l1d.prefetcher.pfRemovedDemand        20302                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu.l1d.prefetcher.pfRemovedFull             0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.l1d.prefetcher.pfSpanPage            15495                       # number of prefetches that crossed the page (Count)
system.cpu.l1d.prefetcher.pfUsefulSpanPage         3043                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.l1d.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 152566719070                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1d.tags.tagsInUse                      64                       # Average ticks per tags in use ((Tick/Count))
system.cpu.l1d.tags.totalRefs                 6049599                       # Total number of references to valid blocks. (Count)
system.cpu.l1d.tags.sampledRefs                856435                       # Sample count of references to valid blocks. (Count)
system.cpu.l1d.tags.avgRefs                  7.063699                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.l1d.tags.warmupTick                      0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.l1d.tags.occupancies::cpu.data    24.721747                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1d.tags.occupancies::cpu.l1d.prefetcher    39.278253                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1d.tags.avgOccs::cpu.data        0.386277                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.avgOccs::cpu.l1d.prefetcher     0.613723                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.avgOccs::total                  1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.occupanciesTaskId::1022           40                       # Occupied blocks per task id (Count)
system.cpu.l1d.tags.occupanciesTaskId::1024           24                       # Occupied blocks per task id (Count)
system.cpu.l1d.tags.ageTaskId_1022::0              25                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ageTaskId_1022::1              15                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ageTaskId_1024::0              12                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ageTaskId_1024::1              12                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ratioOccsTaskId::1022     0.625000                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1d.tags.ratioOccsTaskId::1024     0.375000                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1d.tags.tagAccesses              12236907                       # Number of tag accesses (Count)
system.cpu.l1d.tags.dataAccesses             12236907                       # Number of data accesses (Count)
system.cpu.l1d.tags.power_state.pwrStateResidencyTicks::UNDEFINED 152566719070                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.demandHits::cpu.inst           3147054                       # number of demand (read+write) hits (Count)
system.cpu.l1i.demandHits::total              3147054                       # number of demand (read+write) hits (Count)
system.cpu.l1i.overallHits::cpu.inst          3147054                       # number of overall hits (Count)
system.cpu.l1i.overallHits::total             3147054                       # number of overall hits (Count)
system.cpu.l1i.demandMisses::cpu.inst            6983                       # number of demand (read+write) misses (Count)
system.cpu.l1i.demandMisses::total               6983                       # number of demand (read+write) misses (Count)
system.cpu.l1i.overallMisses::cpu.inst           6983                       # number of overall misses (Count)
system.cpu.l1i.overallMisses::total              6983                       # number of overall misses (Count)
system.cpu.l1i.demandMissLatency::cpu.inst   1372912343                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.demandMissLatency::total    1372912343                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.overallMissLatency::cpu.inst   1372912343                       # number of overall miss ticks (Tick)
system.cpu.l1i.overallMissLatency::total   1372912343                       # number of overall miss ticks (Tick)
system.cpu.l1i.demandAccesses::cpu.inst       3154037                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.demandAccesses::total          3154037                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::cpu.inst      3154037                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::total         3154037                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.demandMissRate::cpu.inst      0.002214                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.demandMissRate::total         0.002214                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.overallMissRate::cpu.inst     0.002214                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.overallMissRate::total        0.002214                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.demandAvgMissLatency::cpu.inst 196607.810826                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.demandAvgMissLatency::total 196607.810826                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::cpu.inst 196607.810826                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::total 196607.810826                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.cpu.l1i.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.l1i.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.demandMshrHits::cpu.inst          2630                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.demandMshrHits::total             2630                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.overallMshrHits::cpu.inst         2630                       # number of overall MSHR hits (Count)
system.cpu.l1i.overallMshrHits::total            2630                       # number of overall MSHR hits (Count)
system.cpu.l1i.demandMshrMisses::cpu.inst         4353                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.demandMshrMisses::total           4353                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::cpu.inst         4353                       # number of overall MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::cpu.l1i.prefetcher        11425                       # number of overall MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::total         15778                       # number of overall MSHR misses (Count)
system.cpu.l1i.demandMshrMissLatency::cpu.inst   1105332366                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissLatency::total   1105332366                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::cpu.inst   1105332366                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::cpu.l1i.prefetcher   3409329611                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::total   4514661977                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissRate::cpu.inst     0.001380                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.demandMshrMissRate::total     0.001380                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::cpu.inst     0.001380                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::cpu.l1i.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::total     0.005002                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.demandAvgMshrMissLatency::cpu.inst 253924.274294                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.demandAvgMshrMissLatency::total 253924.274294                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::cpu.inst 253924.274294                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::cpu.l1i.prefetcher 298409.593961                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::total 286136.517746                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.replacements                     15778                       # number of replacements (Count)
system.cpu.l1i.HardPFReq.mshrMisses::cpu.l1i.prefetcher        11425                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1i.HardPFReq.mshrMisses::total        11425                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1i.HardPFReq.mshrMissLatency::cpu.l1i.prefetcher   3409329611                       # number of HardPFReq MSHR miss ticks (Tick)
