
---------- Begin Simulation Statistics ----------
simSeconds                                   1.029161                       # Number of seconds simulated (Second)
simTicks                                 1029161283658                       # Number of ticks simulated (Tick)
finalTick                                1029161283658                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    522.29                       # Real time elapsed on the host (Second)
hostTickRate                               1970479158                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8682788                       # Number of bytes of host memory used (Byte)
simInsts                                     81425920                       # Number of instructions simulated (Count)
simOps                                      179546165                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   155901                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     343766                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         77189027                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.947966                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.054890                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       237835306                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6253                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      210449214                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 216661                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             58295311                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         133370519                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2082                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            76691704                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.744094                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.647307                       # Number of insts issued each cycle (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6                8148018                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                808304                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                  3679562                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                  2906774                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                   895570                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                   143146                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                    27470                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                    17818                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                     8994                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                     5165                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                     2483                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                      540                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                     211                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                      60                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                       3                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                   25332                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                   26395                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                   27219                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                   27521                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                   27470                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                   27489                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                   27416                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                   27476                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                   27404                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                   27400                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                   27415                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                   27385                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                   27388                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                   27379                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                   27381                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                   27380                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                   27377                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                   27371                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                     165                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                      41                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       6                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples        27370                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean      280.878736                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean     136.803848                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     292.796842                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-511          20327     74.27%     74.27% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-1023         6902     25.22%     99.48% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1535          108      0.39%     99.88% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-2047           14      0.05%     99.93% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2048-2559            7      0.03%     99.96% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2560-3071            3      0.01%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3072-3583            5      0.02%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4096-4607            2      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::7680-8191            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8192-8703            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total          27370                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples        27370                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.917720                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.910239                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.505756                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16              1355      4.95%      4.95% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17               587      2.14%      7.10% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             24432     89.27%     96.36% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19               961      3.51%     99.87% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20                25      0.09%     99.96% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21                 6      0.02%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22                 4      0.01%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total          27370                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                 29454208                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                521473152                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys              51731456                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               506697210.90410787                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               50265645.26031165                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   1029161256992                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                      114908.92                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst     78741760                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data     83482304                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.l1d.prefetcher    153527104                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.l1i.prefetcher    176267776                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks     31386112                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 76510612.330969333649                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 81116833.022783979774                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.l1d.prefetcher 149176913.704245507717                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.l1i.prefetcher 171273228.792169988155                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 30496786.556566484272                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst      1230341                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data      1658883                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.l1d.prefetcher      2504608                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.l1i.prefetcher      2754186                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks       808304                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst  41295109821                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data  48045673187                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.l1d.prefetcher  70872292155                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.l1i.prefetcher  76645118366                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 24912759093198                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     33563.95                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     28962.67                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.l1d.prefetcher     28296.76                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.l1i.prefetcher     27828.59                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks  30821026.61                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst     78741824                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    106168512                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1d.prefetcher    160294848                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1i.prefetcher    176267904                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total       521473088                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst     78741824                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total     78741824                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks     51731456                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total     51731456                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst       1230341                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data       1658883                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1d.prefetcher      2504607                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1i.prefetcher      2754186                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total          8148017                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks       808304                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total          808304                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst        76510675                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       103160227                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1d.prefetcher    155752894                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1i.prefetcher    171273353                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          506697149                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst     76510675                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total       76510675                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     50265645                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          50265645                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     50265645                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst       76510675                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      103160227                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1d.prefetcher    155752894                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1i.prefetcher    171273353                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         556962794                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts               7687796                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts               490408                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        448571                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        974735                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        346603                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        215006                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4       1108900                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5         78681                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6       1018313                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        406199                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        140184                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        137887                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       482233                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11      1333049                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12        34896                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       189100                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       254649                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       518790                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         65291                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         22430                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         42252                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3           868                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4           442                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5          2974                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         34326                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7         43325                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8         41063                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9         44220                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        35504                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11         7687                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12          563                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13        56483                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        28536                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        64444                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat              92712018529                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat            38438980000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        236858193529                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 12059.64                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            30809.64                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits              6011101                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits              427049                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             78.19                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            87.08                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples      1740044                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   300.798021                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   228.070166                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   246.079759                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127       209762     12.05%     12.05% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255       793516     45.60%     57.66% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383       280112     16.10%     73.76% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511       174309     10.02%     83.77% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639        64002      3.68%     87.45% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767        53838      3.09%     90.55% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895        39311      2.26%     92.81% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023        58016      3.33%     96.14% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151        67178      3.86%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total      1740044                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead          492018944                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten        31386112                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW               478.077588                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                30.496787                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     3.97                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 3.73                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.24                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                78.72                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 1029161283658                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy       7240873920                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy       3848600580                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy     32822637120                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy     1106159760                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 81240656640.000015                       # Energy for refresh commands per rank (pJ) (Joule)
