
---------- Begin Simulation Statistics ----------
simSeconds                                   1.024223                       # Number of seconds simulated (Second)
simTicks                                 1024222967119                       # Number of ticks simulated (Tick)
finalTick                                1024222967119                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    530.49                       # Real time elapsed on the host (Second)
hostTickRate                               1930716634                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8680736                       # Number of bytes of host memory used (Byte)
simInsts                                     80695019                       # Number of instructions simulated (Count)
simOps                                      179024420                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   152115                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     337471                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         76818644                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.951963                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.050461                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       237040987                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6428                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      209576908                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 218657                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             58022912                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         133402641                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2198                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            76346719                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.745068                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.643147                       # Number of insts issued each cycle (Count)
system.cpu.l1i.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.cpu.l1i.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.l1i.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.demandMshrHits::cpu.inst        727509                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.demandMshrHits::total           727509                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.overallMshrHits::cpu.inst       727509                       # number of overall MSHR hits (Count)
system.cpu.l1i.overallMshrHits::total          727509                       # number of overall MSHR hits (Count)
system.cpu.l1i.demandMshrMisses::cpu.inst      1225352                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.demandMshrMisses::total        1225352                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::cpu.inst      1225352                       # number of overall MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::cpu.l1i.prefetcher      2746791                       # number of overall MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::total       3972143                       # number of overall MSHR misses (Count)
system.cpu.l1i.demandMshrMissLatency::cpu.inst 308926329982                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissLatency::total 308926329982                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::cpu.inst 308926329982                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::cpu.l1i.prefetcher 800061357067                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::total 1108987687049                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissRate::cpu.inst     0.088569                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.demandMshrMissRate::total     0.088569                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::cpu.inst     0.088569                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::cpu.l1i.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::total     0.287109                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.demandAvgMshrMissLatency::cpu.inst 252112.315467                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.demandAvgMshrMissLatency::total 252112.315467                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::cpu.inst 252112.315467                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::cpu.l1i.prefetcher 291271.289686                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::total 279191.279631                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.replacements                   3972058                       # number of replacements (Count)
system.cpu.l1i.HardPFReq.mshrMisses::cpu.l1i.prefetcher      2746791                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1i.HardPFReq.mshrMisses::total      2746791                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1i.HardPFReq.mshrMissLatency::cpu.l1i.prefetcher 800061357067                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.l1i.HardPFReq.mshrMissLatency::total 800061357067                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.l1i.HardPFReq.mshrMissRate::cpu.l1i.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.l1i.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.l1i.HardPFReq.avgMshrMissLatency::cpu.l1i.prefetcher 291271.289686                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.l1i.HardPFReq.avgMshrMissLatency::total 291271.289686                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.hits::cpu.inst        11882099                       # number of ReadReq hits (Count)
system.cpu.l1i.ReadReq.hits::total           11882099                       # number of ReadReq hits (Count)
system.cpu.l1i.ReadReq.misses::cpu.inst       1952861                       # number of ReadReq misses (Count)
system.cpu.l1i.ReadReq.misses::total          1952861                       # number of ReadReq misses (Count)
system.cpu.l1i.ReadReq.missLatency::cpu.inst 371795011559                       # number of ReadReq miss ticks (Tick)
system.cpu.l1i.ReadReq.missLatency::total 371795011559                       # number of ReadReq miss ticks (Tick)
system.cpu.l1i.ReadReq.accesses::cpu.inst     13834960                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1i.ReadReq.accesses::total       13834960                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1i.ReadReq.missRate::cpu.inst     0.141154                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.missRate::total       0.141154                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.avgMissLatency::cpu.inst 190384.779848                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.avgMissLatency::total 190384.779848                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.mshrHits::cpu.inst       727509                       # number of ReadReq MSHR hits (Count)
system.cpu.l1i.ReadReq.mshrHits::total         727509                       # number of ReadReq MSHR hits (Count)
system.cpu.l1i.ReadReq.mshrMisses::cpu.inst      1225352                       # number of ReadReq MSHR misses (Count)
system.cpu.l1i.ReadReq.mshrMisses::total      1225352                       # number of ReadReq MSHR misses (Count)
system.cpu.l1i.ReadReq.mshrMissLatency::cpu.inst 308926329982                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1i.ReadReq.mshrMissLatency::total 308926329982                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1i.ReadReq.mshrMissRate::cpu.inst     0.088569                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.mshrMissRate::total     0.088569                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.avgMshrMissLatency::cpu.inst 252112.315467                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.avgMshrMissLatency::total 252112.315467                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1i.power_state.pwrStateResidencyTicks::UNDEFINED 1024222967119                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.prefetcher.demandMshrMisses      1225352                       # demands not covered by prefetchs (Count)
system.cpu.l1i.prefetcher.pfIssued            4829266                       # number of hwpf issued (Count)
system.cpu.l1i.prefetcher.pfUnused            1599661                       # number of HardPF blocks evicted w/o reference (Count)
system.cpu.l1i.prefetcher.pfUseful             467575                       # number of useful prefetch (Count)
system.cpu.l1i.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu.l1i.prefetcher.accuracy           0.096821                       # accuracy of the prefetcher (Count)
system.cpu.l1i.prefetcher.coverage           0.276193                       # coverage brought by this prefetcher (Count)
system.cpu.l1i.prefetcher.pfHitInCache        1363804                       # number of prefetches hitting in cache (Count)
system.cpu.l1i.prefetcher.pfHitInMSHR          708219                       # number of prefetches hitting in a MSHR (Count)
system.cpu.l1i.prefetcher.pfHitInWB             10452                       # number of prefetches hit in the Write Buffer (Count)
system.cpu.l1i.prefetcher.pfLate              2082475                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu.l1i.prefetcher.pfIdentified        4836149                       # number of prefetch candidates identified (Count)
system.cpu.l1i.prefetcher.pfBufferHit             521                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu.l1i.prefetcher.pfInCache                 0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu.l1i.prefetcher.pfRemovedDemand         2605                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu.l1i.prefetcher.pfRemovedFull             0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.l1i.prefetcher.pfSpanPage             4723                       # number of prefetches that crossed the page (Count)
system.cpu.l1i.prefetcher.pfUsefulSpanPage         1526                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.l1i.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 1024222967119                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.tags.tagsInUse               63.997065                       # Average ticks per tags in use ((Tick/Count))
system.cpu.l1i.tags.totalRefs                15827883                       # Total number of references to valid blocks. (Count)
system.cpu.l1i.tags.sampledRefs               3972076                       # Sample count of references to valid blocks. (Count)
system.cpu.l1i.tags.avgRefs                  3.984789                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.l1i.tags.warmupTick                 199995                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.l1i.tags.occupancies::cpu.inst    20.879034                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1i.tags.occupancies::cpu.l1i.prefetcher    43.118032                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1i.tags.avgOccs::cpu.inst        0.326235                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1i.tags.avgOccs::cpu.l1i.prefetcher     0.673719                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1i.tags.avgOccs::total           0.999954                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1i.tags.occupanciesTaskId::1022           46                       # Occupied blocks per task id (Count)
system.cpu.l1i.tags.occupanciesTaskId::1024           18                       # Occupied blocks per task id (Count)
system.cpu.l1i.tags.ageTaskId_1022::0              15                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ageTaskId_1022::1              23                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ageTaskId_1022::2               2                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ageTaskId_1022::3               6                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ageTaskId_1024::0               4                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ageTaskId_1024::1               9                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ageTaskId_1024::3               5                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ratioOccsTaskId::1022     0.718750                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1i.tags.ratioOccsTaskId::1024     0.281250                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1i.tags.tagAccesses              31642060                       # Number of tag accesses (Count)
system.cpu.l1i.tags.dataAccesses             31642060                       # Number of data accesses (Count)
system.cpu.l1i.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1024222967119                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                     3272267                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 6665163                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                 3889                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                2878                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                6177972                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                 2103                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                   4483                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           19401287                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.896524                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             5.757284                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               17703283     91.25%     91.25% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               887478      4.57%     95.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               600615      3.10%     98.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               177090      0.91%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                30719      0.16%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                 1890      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  203      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                    9      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value               74                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             19401287                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                23065920                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                21022678                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      7838                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      4911                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1024222967119                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                13836976                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      2413                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1024222967119                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 1024222967119                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 960764                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 27354965                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 8094884                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          11407                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  32283823                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               7640876                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              244386471                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                239055                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                4801061                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 345172                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 942295                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             476                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           418287723                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   873929362                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                313888163                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   9956014                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             305241701                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                113045945                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     776                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 761                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  23590132                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        293162714                       # The number of ROB reads (Count)
system.cpu.rob.writes                       481882317                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 80695019                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  179024420                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   133                       # Number of system calls (Count)
system.mem_ctrl.avgPriority_writebacks::samples    486129.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples   1225346.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples   1263356.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.l1d.prefetcher::samples   2299011.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.l1i.prefetcher::samples   2746779.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.003394000982                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds         27158                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds         27158                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState             16062317                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState              460116                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                      7955379                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                      783760                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                    7955379                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                    783760                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                  420887                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                 297631                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        1.65                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       25.02                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6                7955379                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                783760                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                  3583748                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                  2841528                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                   909595                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                   139251                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                    26664                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                    17152                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                     8617                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                     4897                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                     2312                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                      502                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                     163                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                      58                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                       5                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                   24698                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                   26058                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                   26887                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                   27375                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                   27287                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                   27329                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                   27223                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                   27329                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                   27210                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                   27188                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                   27207                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                   27167                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                   27169                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                   27165                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                   27162                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                   27160                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                   27164                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                   27160                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                     144                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                      29                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       3                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
