
---------- Begin Simulation Statistics ----------
simSeconds                                   1.025794                       # Number of seconds simulated (Second)
simTicks                                 1025793701183                       # Number of ticks simulated (Tick)
finalTick                                1025793701183                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    647.55                       # Real time elapsed on the host (Second)
hostTickRate                               1584114843                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8645904                       # Number of bytes of host memory used (Byte)
simInsts                                    118981614                       # Number of instructions simulated (Count)
simOps                                      222980440                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   183741                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     344345                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         76936452                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.646625                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.546492                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       317934490                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   271957                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      287654230                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1381425                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             95225893                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         160925076                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                4017                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            76920762                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.739618                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.946207                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite      1947073      0.87%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total    222980440                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl     23549865                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl     22226708                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl      1322927                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl     19636780                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl      3912855                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall      1310068                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn      1310063                       # Class of control type instructions committed (Count)
system.cpu.decode.idleCycles                  6431303                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              22120383                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                  39717903                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles               7217334                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                1433839                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             18443148                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  3078                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              343277770                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                 15483                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           284044849                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         28378652                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        51199325                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       17479226                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            3.691941                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      130549624                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      97075744                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads        5015751                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites       2547429                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     346431514                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    220129388                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          68678551                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads    126670873                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites          756                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           21742088                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      73751220                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 2873550                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.tlbCycles                          1                       # Number of cycles fetch has spent waiting for tlb (Cycle)
system.cpu.fetch.miscStallCycles                  348                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          3255                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.cacheLines                  23095814                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 10747                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           76920762                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              4.793224                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.285242                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 17773299     23.11%     23.11% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  2716468      3.53%     26.64% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  1952660      2.54%     29.18% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  5904961      7.68%     36.85% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  3968844      5.16%     42.01% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  4851479      6.31%     48.32% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  5860633      7.62%     55.94% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  2074132      2.70%     58.63% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 31818286     41.37%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             76920762                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             194944505                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             2.533838                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           39707459                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.516107                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      1729163                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   1433839                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   12345065                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   175078                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              318206447                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                58857                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 57334050                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                20321557                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 91169                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     80928                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    29308                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents         109950                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         772833                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       716404                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              1489237                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                283327055                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               281908558                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 219475683                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 349399037                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        3.664174                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.628152                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock         213328                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data          55746970                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total             55746970                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data         55746970                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total            55746970                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data         1466930                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total            1466930                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data        1466934                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total           1466934                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 318804122998                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  318804122998                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 318804122998                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 318804122998                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data      57213900                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total         57213900                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data     57213904                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total        57213904                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.025639                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.025639                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.025639                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.025639                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 217327.427347                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 217327.427347                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 217326.834744                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 217326.834744                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs           9929                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets           20                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs           3281                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets            2                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs          3.026212                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets              10                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks          619528                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total               619528                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data        791790                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total           791790                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data       791790                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total          791790                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data       675140                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total         675140                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data       675144                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.l1d.prefetcher      1279184                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total       1954328                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data 146710705446                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total 146710705446                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data 146711865417                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.l1d.prefetcher 338243853724                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 484955719141                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.011800                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.011800                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.011800                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.l1d.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.034158                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 217304.122769                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 217304.122769                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 217304.553424                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.l1d.prefetcher 264421.579479                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 248144.487077                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                   1954391                       # number of replacements (Count)
system.cpu.l1d.HardPFReq.mshrMisses::cpu.l1d.prefetcher      1279184                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1d.HardPFReq.mshrMisses::total      1279184                       # number of HardPFReq MSHR misses (Count)
system.cpu.l1d.HardPFReq.mshrMissLatency::cpu.l1d.prefetcher 338243853724                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.l1d.HardPFReq.mshrMissLatency::total 338243853724                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu.l1d.HardPFReq.mshrMissRate::cpu.l1d.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.l1d.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu.l1d.HardPFReq.avgMshrMissLatency::cpu.l1d.prefetcher 264421.579479                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.HardPFReq.avgMshrMissLatency::total 264421.579479                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data        88908                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total        88908                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data          149                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total          149                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data     27119322                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total     27119322                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data        89057                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total        89057                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.001673                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.001673                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data 182008.872483                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::total 182008.872483                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.mshrHits::cpu.data            2                       # number of LockedRMWReadReq MSHR hits (Count)
system.cpu.l1d.LockedRMWReadReq.mshrHits::total            2                       # number of LockedRMWReadReq MSHR hits (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::cpu.data          147                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::total          147                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::cpu.data   7220899473                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::total   7220899473                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::cpu.data     0.001651                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::total     0.001651                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::cpu.data 49121765.122449                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::total 49121765.122449                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWWriteReq.hits::cpu.data        89057                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.hits::total        89057                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::cpu.data        89057                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::total        89057                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.hits::cpu.data        41752583                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.hits::total           41752583                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.misses::cpu.data       1244691                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.misses::total          1244691                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.missLatency::cpu.data 272384776877                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.missLatency::total 272384776877                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.accesses::cpu.data     42997274                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.accesses::total       42997274                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.missRate::cpu.data     0.028948                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.missRate::total       0.028948                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMissLatency::cpu.data 218837.267143                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMissLatency::total 218837.267143                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.mshrHits::cpu.data       782228                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrHits::total         782228                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrMisses::cpu.data       462463                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMisses::total       462463                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMissLatency::cpu.data 104146622936                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissLatency::total 104146622936                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissRate::cpu.data     0.010756                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.mshrMissRate::total     0.010756                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMshrMissLatency::cpu.data 225199.903421                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMshrMissLatency::total 225199.903421                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.SoftPFReq.misses::cpu.data            4                       # number of SoftPFReq misses (Count)
system.cpu.l1d.SoftPFReq.misses::total              4                       # number of SoftPFReq misses (Count)
system.cpu.l1d.SoftPFReq.accesses::cpu.data            4                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu.l1d.SoftPFReq.accesses::total            4                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu.l1d.SoftPFReq.missRate::cpu.data            1                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.missRate::total            1                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.mshrMisses::cpu.data            4                       # number of SoftPFReq MSHR misses (Count)
system.cpu.l1d.SoftPFReq.mshrMisses::total            4                       # number of SoftPFReq MSHR misses (Count)
system.cpu.l1d.SoftPFReq.mshrMissLatency::cpu.data      1159971                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu.l1d.SoftPFReq.mshrMissLatency::total      1159971                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu.l1d.SoftPFReq.mshrMissRate::cpu.data            1                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.mshrMissRate::total            1                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.avgMshrMissLatency::cpu.data 289992.750000                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.SoftPFReq.avgMshrMissLatency::total 289992.750000                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.hits::cpu.data       13994387                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.hits::total          13994387                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.misses::cpu.data       222239                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.misses::total          222239                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.missLatency::cpu.data  46419346121                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.missLatency::total  46419346121                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.accesses::cpu.data     14216626                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.accesses::total      14216626                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.missRate::cpu.data     0.015632                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.missRate::total      0.015632                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMissLatency::cpu.data 208871.287762                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMissLatency::total 208871.287762                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.mshrHits::cpu.data         9562                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrHits::total          9562                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrMisses::cpu.data       212677                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMisses::total       212677                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMissLatency::cpu.data  42564082510                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissLatency::total  42564082510                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissRate::cpu.data     0.014960                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.mshrMissRate::total     0.014960                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMshrMissLatency::cpu.data 200134.864184                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMshrMissLatency::total 200134.864184                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.power_state.pwrStateResidencyTicks::UNDEFINED 1025793701183                       # Cumulative time (in ticks) in various power states (Tick)
